,lon,lat,ele,sun,hum,pre,rai,N,cod
0,76.545,-5.45861111111,100,0,0,4,2,2,11010010
1,76.1419444444,-5.90833333333,1850,0,0,3,3,2,11020010
2,76.1833333333,-5.76666666667,1500,0,0,4,3,2,11020020
3,76.2508333333,-5.7575,715,0,0,4,2,2,11020050
4,76.0841666667,-5.87833333333,2100,1,1,3,3,4,11025010
5,76.6130555556,-5.36722222222,54,0,0,4,2,2,11030010
6,76.7280555556,-5.33416666667,50,0,0,4,2,2,11030030
7,76.7408333333,-5.48138888889,35,0,0,4,2,2,11030040
8,76.5758333333,-5.51472222222,90,0,1,4,2,3,11035010
9,76.7497222222,-5.62611111111,45,0,1,4,2,3,11035020
10,76.5377777778,-5.74361111111,54,0,0,8,2,2,11040010
11,76.6436111111,-5.69055555556,53,1,1,4,2,4,11045010
12,76.7269444444,-6.22166666667,20,0,0,4,2,2,11050010
13,76.78,-5.99472222222,25,0,0,4,2,2,11050020
14,76.8211111111,-6.1025,25,0,0,4,2,2,11050030
15,76.9155555556,-6.10833333333,100,0,0,4,3,2,11050060
16,76.7791666667,-6.42,18,0,0,4,6,2,11060010
17,76.75,-6.61666666667,22,0,0,4,3,2,11070010
18,76.2286111111,-6.33222222222,2050,0,0,3,3,2,11070020
19,76.1586111111,-6.53944444444,2150,0,0,3,3,2,11070030
20,76.0333333333,-6.13333333333,2320,0,0,3,3,2,11070130
21,76.1580555556,-6.35638888889,1850,5,1,7,3,4,11075010
22,76.1397222222,-6.32472222222,1850,1,1,7,3,4,11075020
23,76.8852777778,-6.55916666667,15,0,0,4,3,2,11080010
24,76.9833333333,-6.53333333333,20,2,0,4,0,2,11085010
25,76.9725,-6.8125,50,0,0,4,6,2,11090010
26,76.9166666667,-7.08333333333,25,0,0,10,6,2,11100010
27,77.0344444444,-7.17833333333,11,0,0,3,6,2,11100020
28,76.1336111111,-6.76333333333,1370,0,0,3,3,2,11110010
29,76.075,-6.6425,1920,0,0,6,3,2,11110020
30,76.2522222222,-6.85805555556,905,0,0,7,6,2,11110030
31,75.9775,-6.69944444444,2000,0,0,3,3,2,11110110
32,76.0297222222,-6.75805555556,1200,5,1,3,3,4,11115020
33,76.1908333333,-6.78694444444,1330,5,1,3,3,4,11115040
34,77.1152777778,-7.43944444444,8,0,0,3,6,2,11120040
35,77.0877777778,-8.03666666667,15,0,0,3,1,2,11130010
36,77.1255555556,-7.57666666667,5,0,0,3,6,2,11130020
37,77.1166666667,-7.85,2,0,1,3,6,3,11135010
38,77.0758333333,-8.30805555556,6,0,0,3,6,2,11150010
39,77.0402777778,-8.16277777778,11,0,0,3,6,2,11150020
40,77.2769444444,-8.53083333333,2,0,0,3,6,2,11150030
41,76.8552777778,-7.76638888889,20,0,0,10,6,2,12010010
42,76.6975,-7.57111111111,36,0,0,3,6,2,12010030
43,76.7030555556,-7.80805555556,35,0,0,3,6,2,12010050
44,76.6891666667,-7.86305555556,31,0,0,3,6,2,12010060
45,76.6477777778,-7.88444444444,10,0,0,3,6,2,12010070
46,76.7116666667,-7.7475,18,0,0,3,6,2,12010090
47,76.6172222222,-7.94527777778,4,0,0,3,6,2,12010100
48,76.6383333333,-7.98722222222,38,0,0,3,6,2,12010110
49,76.6472222222,-7.88361111111,64,0,0,3,6,2,12010120
50,76.4833333333,-7.35,132,2,1,4,3,4,12015010
51,76.6513888889,-7.82611111111,23,5,1,3,3,4,12015020
52,76.6575,-7.77388888889,30,5,1,3,3,4,12015060
53,76.7177777778,-7.81666666667,19,5,1,3,3,4,12015070
54,76.6055555556,-7.53833333333,58,2,1,10,3,4,12015090
55,76.5247222222,-8.20416666667,79,0,0,6,6,2,12020010
56,76.6725,-8.54277777778,10,5,1,7,6,4,12025030
57,76.7161111111,-8.09166666667,37,0,1,3,6,3,12025040
58,76.5330555556,-8.755,4,0,0,3,1,2,12030010
59,76.3836111111,-8.61722222222,50,0,0,5,1,2,12030020
60,76.2025,-8.89666666667,90,0,0,5,1,2,12040010
61,76.2355555556,-8.78694444444,40,0,0,5,1,2,12040020
62,76.4225,-8.84638888889,4,5,1,5,1,4,12045010
63,76.2252777778,-9.07194444444,15,0,1,5,1,3,12045020
64,76.0494444444,-8.18388888889,100,0,0,11,1,2,13030010
65,76.3333333333,-8.06666666667,200,0,0,5,5,2,13040010
66,76.1655555556,-8.25888888889,80,0,0,5,6,2,13040030
67,76.0408333333,-8.85166666667,120,0,0,11,1,2,13050010
68,76.1238888889,-8.6675,220,0,0,5,1,2,13050020
69,76.1752777778,-8.50194444444,100,0,0,5,1,2,13050030
70,75.9725,-8.65916666667,30,0,1,5,1,3,13055030
71,75.8561111111,-8.55527777778,75,0,0,5,1,2,13060010
72,75.7666666667,-8.4725,55,0,0,5,1,2,13060020
73,75.9038888889,-8.26611111111,60,0,0,11,1,2,13060030
74,75.8913888889,-8.40777777778,25,0,1,5,1,3,13065020
75,75.9358333333,-9.34277777778,3,0,0,5,1,2,13070010
76,75.6883333333,-9.24222222222,20,0,0,5,1,2,13070020
77,75.8333333333,-9.03333333333,20,0,0,5,1,2,13070030
78,75.7422222222,-8.95055555556,19,0,0,5,1,2,13070040
79,75.7861111111,-8.89027777778,20,0,0,5,1,2,13070050
80,75.6258333333,-8.8725,25,0,0,5,1,2,13070060
81,75.8561111111,-8.82972222222,20,0,0,11,1,2,13070070
82,75.5666666667,-8.95,40,0,0,5,1,2,13070080
83,75.6961111111,-8.79722222222,60,0,0,7,1,2,13070090
84,75.6013888889,-8.74111111111,140,0,0,5,1,2,13070100
85,75.7533333333,-8.68194444444,40,0,0,5,1,2,13070110
86,75.6769444444,-8.6975,95,0,0,5,1,2,13070120
87,75.8333333333,-8.78333333333,13,0,0,5,1,2,13070130
88,75.75,-8.83333333333,9,0,0,5,1,2,13070140
89,75.8666666667,-8.8,14,0,0,5,1,2,13070150
90,75.7,-8.88333333333,20,0,0,5,1,2,13070160
91,75.75,-8.77277777778,9,0,0,5,1,2,13070170
92,75.8316666667,-8.98444444444,20,0,0,5,1,2,13070180
93,75.7658333333,-8.80472222222,9,0,0,5,1,2,13070190
94,75.8,-8.95,20,0,0,5,1,2,13070200
95,75.7833333333,-9.03333333333,20,0,0,5,1,2,13070210
96,75.85,-8.81666666667,13,0,0,5,1,2,13070220
97,75.8666666667,-8.76666666667,10,0,0,5,1,2,13070230
98,75.85,-9.3,50,0,0,5,1,2,13070240
99,75.8833333333,-9.31666666667,4,0,0,5,1,2,13070250
100,75.85,-8.73333333333,18,0,0,5,1,2,13070260
101,75.8416666667,-8.82638888889,17,0,0,5,1,2,13070270
102,75.8019444444,-8.7825,10,0,0,5,1,2,13070280
103,75.7672222222,-8.62388888889,20,0,0,5,1,2,13070290
104,75.8,-8.73333333333,20,0,0,5,1,2,13070340
105,75.5411111111,-9.19527777778,50,0,0,5,1,2,13070430
106,75.7188888889,-9.35222222222,40,0,0,5,1,2,13070440
107,75.5108333333,-9.25555555556,75,0,0,5,1,2,13070450
108,75.6219444444,-9.15055555556,20,0,1,5,1,3,13075010
109,75.5822222222,-8.91388888889,40,0,1,5,1,3,13075020
110,75.8016666667,-8.83944444444,20,5,1,11,1,4,13075030
111,75.8613888889,-8.79388888889,15,4,1,5,1,4,13075050
112,75.9533333333,-8.93583333333,50,0,0,11,1,2,13080010
113,75.9130555556,-9.30166666667,20,4,1,5,1,4,13085010
114,75.8441666667,-9.2525,30,0,1,5,1,3,13085020
115,75.9491666667,-9.37055555556,22,0,1,11,6,3,13085030
116,75.825,-8.82583333333,20,0,1,5,1,3,13085040
117,75.4327777778,-9.82888888889,1,0,0,7,1,2,13090010
118,75.5183333333,-9.71833333333,55,0,0,5,1,2,13090020
119,75.6005555556,-9.91027777778,1,0,0,7,1,2,13090030
120,75.3225,-9.53861111111,100,0,0,7,1,2,13090040
121,75.4402777778,-9.455,60,0,0,5,1,2,13090050
122,75.3677777778,-9.49416666667,100,0,0,5,1,2,13090060
123,75.5858333333,-9.51916666667,2,0,0,5,1,2,13090070
124,75.4102777778,-9.81944444444,60,0,0,3,1,2,13090080
125,75.5125,-9.48527777778,20,0,0,7,1,2,13090090
126,75.4686111111,-9.48583333333,20,0,0,7,1,2,13090100
127,75.4183333333,-9.8175,50,0,0,5,1,2,13090110
128,75.4847222222,-9.28388888889,58,0,0,5,1,2,13090230
129,75.3511111111,-9.53,200,5,1,5,1,4,13095020
130,75.1077777778,-10.7461111111,320,0,0,7,6,2,14010010
131,75.14,-10.7216666667,80,0,0,7,1,2,14010020
132,75.4030555556,-10.5333333333,75,0,0,7,6,2,14010030
133,75.3375,-10.405,75,0,0,7,1,2,14010050
134,75.1622222222,-10.71,40,0,0,5,1,2,14010090
135,74.995,-10.955,200,0,0,7,1,2,14010100
136,75.2616666667,-10.7947222222,20,4,1,5,6,4,14015010
137,75.5158333333,-10.4472222222,2,4,1,7,6,4,14015020
138,75.5358333333,-10.3897222222,1,4,1,5,1,4,14015030
139,74.12,-11.1408333333,640,0,0,3,6,2,15010010
140,73.7625,-11.2494444444,30,0,0,3,6,2,15010020
141,74.0422222222,-11.0791666667,2000,0,0,3,6,2,15010040
142,74.0333333333,-11.05,710,0,0,3,6,2,15010130
143,73.8391666667,-11.2475,45,0,0,3,6,2,15010300
144,74.2111111111,-10.9922222222,20,4,2,5,6,4,15015020
145,74.1858333333,-11.2230555556,7,0,2,5,6,3,15015040
146,74.2288888889,-11.1283333333,4,4,2,5,6,4,15015050
147,74.0336111111,-11.08,2200,2,1,3,6,4,15015060
148,73.9102777778,-11.2916666667,30,1,1,3,6,4,15015100
149,73.9322222222,-11.0913888889,1080,0,1,10,3,3,15015110
150,73.3063888889,-11.2711111111,5,0,0,3,6,2,15030010
151,73.5733333333,-11.2447222222,30,0,0,3,1,2,15030020
152,73.4113888889,-11.2525,5,1,1,3,6,4,15035020
153,73.0302777778,-11.2638888889,20,1,1,3,6,4,15045010
154,73.0525,-11.4286111111,5,0,0,5,1,2,15050010
155,72.9077777778,-11.3755555556,10,0,0,7,1,2,15060010
156,72.6205555556,-11.1808333333,93,0,0,5,1,2,15060020
157,72.8683333333,-11.0355555556,900,0,0,5,1,2,15060040
158,73.0477777778,-10.9527777778,420,0,0,5,6,2,15060050
159,72.6844444444,-10.935,300,0,0,5,1,2,15060060
160,72.7683333333,-10.7858333333,390,0,0,5,1,2,15060070
161,72.8352777778,-10.7627777778,230,0,0,5,1,2,15060080
162,72.7861111111,-11.075,220,0,0,5,1,2,15060090
163,72.8188888889,-10.9963888889,210,0,0,5,1,2,15060100
164,72.6,-11.1333333333,116,0,0,5,1,2,15060110
165,72.5302777778,-11.1527777778,87,0,0,5,1,2,15060130
166,72.5333333333,-11.15,115,0,0,5,0,1,15060140
167,72.7980555556,-10.7777777778,350,0,0,5,1,2,15060150
168,72.6,-11.0833333333,116,0,0,5,0,1,15060160
169,72.7319444444,-11.1272222222,680,0,0,5,6,2,15060180
170,72.6472222222,-11.075,100,0,0,5,1,2,15060200
171,72.6194444444,-11.0972222222,95,0,0,5,6,2,15060210
172,72.7227777778,-11.1866666667,120,0,0,3,1,2,15060270
173,72.9175,-11.5280555556,4,4,2,5,1,4,15065010
174,72.8283333333,-10.8980555556,170,4,2,5,1,4,15065040
175,72.5313888889,-11.1311111111,122,4,2,5,6,4,15065050
176,72.7702777778,-11.0527777778,155,0,0,5,1,2,15065100
177,72.6158333333,-11.1375,80,4,2,5,6,4,15065130
178,72.0647222222,-12.0683333333,30,0,0,5,1,2,15070010
179,71.6533333333,-12.335,39,0,0,5,1,2,15070020
180,71.4191666667,-12.2775,40,0,0,5,1,2,15070060
181,71.9522222222,-12.1261111111,65,0,0,5,1,2,15070070
182,71.4813888889,-12.2194444444,35,0,0,5,6,2,15070080
183,71.8191666667,-12.0883333333,65,0,0,5,1,2,15070090
184,72.1852777778,-12.0155555556,5,0,0,5,1,2,15070100
185,71.9691666667,-11.8016666667,120,0,0,5,1,2,15070110
186,72.2858333333,-11.87,5,0,0,5,1,2,15070120
187,72.6980555556,-11.7158333333,2,0,0,5,1,2,15070130
188,72.7866666667,-11.6502777778,3,0,0,5,1,2,15070140
189,72.5813888889,-11.4691666667,80,0,0,5,1,2,15070150
190,72.4719444444,-11.4408333333,85,0,0,5,1,2,15070160
191,71.5294444444,-12.2688888889,100,0,0,5,1,2,15070190
192,71.7516666667,-12.3294444444,100,0,0,5,1,2,15070200
193,72.5536111111,-11.44,85,0,0,5,1,2,15070230
194,72.195,-11.8019444444,100,0,0,5,1,2,15070240
195,72.48,-11.7808333333,1,1,2,5,1,4,15075030
196,71.9994444444,-12.2241666667,10,4,2,5,1,4,15075060
197,71.3186111111,-12.3355555556,5,0,0,5,1,2,15080010
198,71.2686111111,-12.1191666667,100,0,0,5,6,2,15080020
199,71.22,-12.0713888889,145,0,0,5,1,2,15080040
200,72.2527777778,-11.3511111111,35,0,0,5,1,2,15080060
201,71.5191666667,-11.8858333333,115,0,0,5,1,2,15080070
202,71.9191666667,-11.6763888889,35,0,0,5,1,2,15080080
203,71.2788888889,-11.9358333333,2,0,0,5,1,2,15080090
204,71.2838888889,-12.1788888889,85,1,1,5,6,4,15085020
205,72.3669444444,-11.2163888889,118,1,2,3,6,4,15085030
206,71.8166666667,-11.6880555556,50,4,2,5,1,4,15085040
207,72.4777777778,-7.81777777778,431,0,0,11,4,2,16010010
208,72.6013888889,-7.69722222222,770,0,0,6,6,2,16010020
209,72.3683333333,-8.18555555556,72,0,0,3,4,2,16010040
210,72.4322222222,-8.20194444444,87,0,0,3,3,2,16010060
211,72.3505555556,-8.01833333333,200,0,0,6,4,2,16010100
212,72.5908333333,-7.61277777778,1350,0,0,6,6,2,16010110
213,72.4166666667,-8.06666666667,200,0,0,6,4,2,16010330
214,72.4519444444,-7.985,900,0,0,11,4,2,16010340
215,72.5091666667,-7.93027777778,250,1,2,11,6,4,16015010
216,72.645,-7.37305555556,2340,5,2,11,3,4,16015020
217,72.5338888889,-7.56972222222,1760,0,1,7,3,3,16015030
218,72.4333333333,-8.23333333333,90,1,1,3,0,3,16015040
219,72.6,-7.58333333333,1235,2,1,3,0,3,16015060
220,72.4419444444,-7.42444444444,2500,2,1,5,5,4,16015090
221,72.7994444444,-7.89194444444,1020,0,0,3,3,2,16020010
222,72.7161111111,-7.86416666667,411,0,0,6,4,2,16020030
223,72.7997222222,-7.64444444444,925,0,0,3,4,2,16020050
224,72.9275,-7.58361111111,1750,0,0,3,3,2,16020060
225,72.7727777778,-7.53416666667,1280,0,0,3,6,2,16020080
226,72.7183333333,-7.31694444444,2875,0,0,7,6,2,16020110
227,72.45,-8.13333333333,200,0,0,3,4,2,16020120
228,72.5183333333,-8.23527777778,50,0,0,3,6,2,16020130
229,72.5838888889,-8.06861111111,150,0,0,6,4,2,16020140
230,72.5166666667,-8.21666666667,70,0,0,3,4,2,16020160
231,72.4833333333,-8.2,100,0,0,3,6,2,16020170
232,72.5002777778,-8.01194444444,300,0,0,11,4,2,16020180
233,72.6341666667,-7.90138888889,250,0,0,3,4,2,16020190
234,72.5,-8.0,250,0,0,11,4,2,16020210
235,72.55,-8.2,78,0,0,3,6,2,16020240
236,72.5175,-8.21916666667,70,0,0,3,6,2,16020250
237,72.5,-8.2,110,0,0,6,4,2,16020270
238,72.5841666667,-7.90083333333,250,0,0,6,4,2,16020280
239,72.4836111111,-8.03611111111,250,0,0,6,4,2,16020320
240,72.4361111111,-8.21694444444,100,0,0,3,4,2,16020340
241,72.45,-8.35,60,0,0,3,3,2,16020350
242,72.4016666667,-8.35138888889,50,0,0,3,6,2,16020370
243,72.5666666667,-8.1,120,0,0,6,4,2,16020510
244,72.5661111111,-7.84888888889,285,1,2,11,6,4,16025010
245,72.5333333333,-8.23333333333,90,1,0,3,3,3,16025020
246,72.8305555556,-7.77444444444,860,1,2,4,3,4,16025030
247,72.4686111111,-8.16777777778,100,1,2,3,0,3,16025040
248,72.8,-7.76666666667,1000,1,2,4,0,3,16025060
249,72.6972222222,-8.51472222222,40,0,0,3,6,2,16030030
250,72.8836111111,-8.2975,273,0,0,4,6,2,16030050
251,72.8580555556,-8.22444444444,480,0,0,4,6,2,16030060
252,72.8325,-7.95027777778,1200,0,0,6,6,2,16030080
253,72.98,-7.91472222222,1490,0,0,6,6,2,16030090
254,73.0186111111,-8.02527777778,2240,0,0,5,6,2,16030100
255,72.9,-8.36666666667,275,0,0,4,6,2,16030130
256,72.6936111111,-8.34277777778,100,0,0,3,6,2,16030140
257,72.6463888889,-8.32777777778,90,0,0,4,6,2,16030150
258,72.7266666667,-8.63833333333,50,1,1,3,3,4,16035010
259,72.5794444444,-8.46861111111,62,0,1,3,6,3,16035020
260,72.8030555556,-8.07666666667,320,0,2,3,3,3,16035030
261,73.0708333333,-8.08888888889,1920,0,0,3,6,2,16040010
262,73.1,-8.28333333333,1900,0,0,7,6,2,16040020
263,73.05,-8.25,1150,0,0,3,6,2,16040040
264,73.2116666667,-7.93444444444,1800,0,0,3,6,2,16040050
265,73.0811111111,-8.58861111111,180,0,1,3,6,3,16045020
266,73.2444444444,-8.53805555556,360,0,0,3,6,2,16050020
267,73.3883333333,-8.29305555556,1200,0,0,5,6,2,16050060
268,73.2333333333,-8.05,1300,0,0,5,1,2,16050090
269,73.0830555556,-8.04333333333,1400,0,0,7,6,2,16050100
270,73.2,-8.06666666667,1350,0,0,7,6,2,16050110
271,73.2191666667,-8.03638888889,1700,0,0,7,6,2,16050120
272,73.2344444444,-8.00472222222,1800,0,0,7,6,2,16050130
273,73.2166666667,-8.08333333333,1380,0,0,7,6,2,16050150
274,73.2333333333,-8.05,1650,0,0,7,1,2,16050160
275,73.4233333333,-8.40055555556,1545,0,0,5,6,2,16050170
276,73.3511111111,-8.61027777778,1280,0,0,3,3,2,16050240
277,73.2461111111,-8.19833333333,1400,0,0,5,1,2,16050260
278,73.35,-8.33333333333,1500,0,0,5,1,2,16050270
279,73.3575,-8.31527777778,1435,1,1,5,6,4,16055010
280,73.2852777778,-8.44222222222,1160,0,1,7,6,3,16055020
281,73.2230555556,-8.08722222222,1430,1,1,5,6,4,16055040
282,73.235,-8.2175,1500,1,1,5,6,4,16055060
283,73.2136111111,-8.40777777778,1650,0,0,7,6,2,16055080
284,73.3438888889,-8.47055555556,1076,1,1,7,3,4,16055090
285,73.3222222222,-8.23777777778,1150,1,1,5,6,4,16055100
286,72.7916666667,-8.83472222222,75,0,0,4,6,2,16060010
287,72.8969444444,-8.99805555556,50,0,0,4,6,2,16070010
288,72.9822222222,-8.87583333333,75,0,0,4,6,2,16070030
289,72.9094444444,-8.64111111111,150,0,0,4,3,2,16070040
290,81.72,-12.5397222222,80,0,0,3,6,2,17010010
291,81.7302777778,-12.4808333333,2,0,0,3,6,2,17010020
292,81.7038888889,-12.5869444444,1,0,0,3,3,2,17015010
293,81.3788888889,-13.3686111111,2,0,0,3,6,2,17020020
294,81.3913888889,-13.3563888889,12,0,0,3,6,2,17020030
295,81.3880555556,-13.3436111111,95,0,0,3,3,2,17020040
296,81.35,-13.35,1,4,1,3,3,4,17025020
297,76.0855555556,-1.96138888889,1334,0,0,11,2,2,21010040
298,76.2147222222,-1.93138888889,1720,0,0,11,2,2,21010050
299,76.1719444444,-2.02083333333,1763,0,0,11,2,2,21010060
300,76.1333333333,-1.72472222222,1530,0,0,9,2,2,21010100
301,76.0741666667,-1.84472222222,1265,0,0,11,2,2,21010110
302,76.2436111111,-1.81027777778,1660,0,0,11,2,2,21010130
303,76.3608333333,-1.86416666667,1940,0,0,9,2,2,21010140
304,76.3933333333,-1.89944444444,1724,0,0,11,2,2,21010160
305,76.1725,-1.90138888889,1700,0,0,11,2,2,21010170
306,76.155,-1.69527777778,1700,0,0,9,2,2,21010180
307,76.25,-1.84972222222,1700,0,0,11,2,2,21010190
308,76.3175,-1.85361111111,1800,0,0,9,2,2,21010200
309,76.1888888889,-1.71361111111,1674,0,0,9,2,2,21010210
310,76.2016666667,-2.06583333333,1625,0,0,7,2,2,21010220
311,76.3041666667,-1.90555555556,1949,0,0,11,2,2,21010230
312,76.2333333333,-1.53333333333,2270,0,0,1,2,2,21010240
313,76.2533333333,-1.97777777778,2000,0,0,11,2,2,21010250
314,76.1247222222,-1.82166666667,1320,3,1,11,2,4,21015020
315,76.2947222222,-1.88833333333,1800,3,1,11,2,4,21015030
316,75.9077777778,-2.01527777778,1017,0,0,11,2,2,21020040
317,76.0136111111,-1.98416666667,1046,0,0,11,2,2,21020050
318,75.8,-2.06666666667,1352,3,2,11,2,4,21025020
319,75.7361111111,-2.07916666667,1368,5,2,11,0,3,21025030
320,75.7752777778,-2.02611111111,893,0,0,11,6,2,21030050
321,76.0219444444,-1.71416666667,1345,0,0,9,2,2,21030060
322,75.8897222222,-1.80833333333,1350,0,0,11,2,2,21030080
323,75.6775,-2.16944444444,755,0,0,11,6,2,21030090
324,75.6819444444,-2.0775,1190,0,0,11,6,2,21030110
325,75.6788888889,-1.91388888889,2102,2,1,9,2,4,21035020
326,75.8277777778,-1.86833333333,1045,0,1,11,2,3,21035040
327,75.7666666667,-2.25,905,0,0,11,6,2,21040010
328,75.7283333333,-2.33388888889,2210,0,0,6,6,2,21040020
329,75.9952777778,-2.03194444444,1614,0,0,11,2,2,21040030
330,75.6483333333,-2.23194444444,688,0,0,11,6,2,21040040
331,75.8227777778,-2.10861111111,830,0,0,11,6,2,21040050
332,75.7791666667,-2.19916666667,805,0,0,11,6,2,21040060
333,75.6833333333,-2.21666666667,700,0,0,11,6,2,21040070
334,75.705,-2.28138888889,780,0,2,11,2,3,21045010
335,75.9722222222,-2.19888888889,1500,0,0,11,2,2,21050060
336,75.9747222222,-2.65694444444,1439,0,0,11,2,2,21050070
337,75.8063888889,-2.55138888889,1545,0,0,6,3,2,21050090
338,76.0638888889,-2.54805555556,1800,0,0,11,2,2,21050110
339,75.6155555556,-2.51055555556,900,0,0,6,4,2,21050140
340,75.7583333333,-2.45833333333,788,0,0,6,4,2,21050150
341,76.01,-2.31694444444,1745,0,0,11,2,2,21050160
342,75.7588888889,-2.65222222222,1950,0,0,11,2,2,21050170
343,76.1172222222,-2.21805555556,2220,0,0,11,2,2,21050190
344,75.9277777778,-2.56583333333,1462,0,0,11,6,2,21050220
345,76.0466666667,-2.58166666667,1595,0,0,11,2,2,21050230
346,76.0541666667,-2.46055555556,1600,0,0,11,2,2,21050240
347,76.095,-2.50083333333,2235,0,0,7,2,2,21050250
348,75.7283333333,-2.49111111111,825,0,0,11,4,2,21050290
349,76.1688888889,-2.44666666667,2750,0,0,9,2,2,21050310
350,75.8911111111,-2.37805555556,1070,5,2,11,2,4,21055020
351,76.1638888889,-2.24138888889,2085,3,1,11,2,4,21055030
352,75.5483333333,-2.20194444444,1330,0,0,11,2,2,21060040
353,75.5380555556,-2.38888888889,850,0,0,11,6,2,21060070
354,75.605,-2.19,990,0,0,11,2,2,21060080
355,75.4352777778,-2.57472222222,636,0,0,11,4,2,21060090
356,75.5033333333,-2.31694444444,1460,0,0,11,2,2,21060100
357,75.6244444444,-2.32138888889,721,0,0,11,6,2,21060110
358,75.55,-2.36666666667,1500,2,2,11,0,3,21065030
359,75.5294444444,-2.2525,1270,2,1,11,2,4,21065040
360,75.5286111111,-2.66944444444,600,0,0,6,4,2,21080030
361,75.5808333333,-2.63666666667,650,0,0,6,4,2,21080070
362,75.6319444444,-2.79305555556,1800,0,0,11,3,2,21080080
363,75.6130555556,-2.77277777778,1800,0,0,6,4,2,21080100
364,75.7186111111,-2.57861111111,1000,0,0,11,3,2,21080110
365,75.6211111111,-2.59361111111,790,0,0,6,3,2,21080130
366,75.6291666667,-2.65194444444,1095,1,0,6,3,3,21085020
367,75.5825,-2.76027777778,1030,0,0,6,3,2,21085030
368,75.6655555556,-2.66277777778,1650,0,2,6,2,3,21085040
369,75.3991666667,-2.85555555556,620,0,0,6,4,2,21090020
370,75.3166666667,-2.91666666667,450,0,0,11,4,2,21090030
371,75.3475,-2.7775,460,0,0,11,4,2,21090040
372,75.3333333333,-2.78333333333,450,0,0,11,4,2,21090060
373,75.35,-2.83333333333,520,0,0,11,4,2,21090090
374,75.3397222222,-2.86527777778,454,0,0,11,4,2,21090110
375,75.3666666667,-2.78333333333,455,0,0,11,4,2,21090120
376,75.3833333333,-2.88333333333,480,0,0,11,4,2,21090140
377,75.3311111111,-2.82861111111,460,1,2,11,4,4,21095010
378,75.235,-2.56166666667,1750,0,0,11,6,2,21100070
379,75.2066666667,-2.61527777778,1525,0,0,11,6,2,21100080
380,75.2333333333,-2.7,880,0,0,11,6,2,21100120
381,75.4008333333,-2.43472222222,1380,0,0,11,2,2,21100140
382,75.3222222222,-2.52166666667,1155,5,2,11,2,4,21105030
383,75.2988888889,-2.69666666667,680,0,2,11,6,3,21105040
384,75.4177777778,-2.61611111111,553,5,2,11,3,4,21105050
385,75.4247222222,-2.71333333333,500,0,2,11,4,3,21105060
386,75.1683333333,-3.07472222222,548,0,0,11,4,2,21110040
387,75.0572222222,-3.15027777778,615,0,0,11,4,2,21110070
388,75.17,-3.38722222222,400,0,0,11,4,2,21110090
389,75.2005555556,-3.30527777778,400,0,0,11,4,2,21110120
390,75.0852777778,-2.80527777778,1580,0,0,11,3,2,21110130
391,75.1988888889,-3.11833333333,500,0,0,11,4,2,21110160
392,75.1597222222,-3.03583333333,591,0,0,11,4,2,21110180
393,75.1702777778,-3.34944444444,400,0,0,11,4,2,21110290
394,75.2,-3.33333333333,400,0,0,11,4,2,21110310
395,75.2183333333,-3.18722222222,429,0,0,11,4,2,21110330
396,75.1080555556,-2.85111111111,1160,0,0,11,3,2,21110400
397,75.1202777778,-2.90611111111,1060,0,0,11,3,2,21110430
398,75.2391666667,-2.79555555556,735,0,0,11,4,2,21110440
399,75.2930555556,-2.94861111111,439,1,2,11,3,4,21115020
400,75.1838888889,-3.32916666667,400,0,2,11,4,3,21115060
401,75.0727777778,-3.01472222222,1300,0,2,11,2,3,21115070
402,75.2161111111,-3.2225,430,0,2,11,4,3,21115080
403,75.0663888889,-2.9425,1100,1,2,11,3,4,21115100
404,74.9211111111,-3.09388888889,2100,0,1,11,2,3,21115140
405,75.0813888889,-3.13305555556,600,0,2,11,6,3,21115160
406,75.4852777778,-2.9775,1300,0,0,6,4,2,21120010
407,75.3794444444,-3.14083333333,850,0,0,6,4,2,21120040
408,75.4908333333,-2.87027777778,700,0,0,6,4,2,21120090
409,75.5663888889,-2.865,1105,0,0,6,4,2,21120100
410,75.4258333333,-2.91166666667,560,0,0,11,4,2,21120130
411,75.5836111111,-2.9425,1300,1,1,11,3,4,21125010
412,75.3333333333,-3.16666666667,850,0,0,11,0,1,21125030
413,74.8527777778,-3.85027777778,345,0,0,6,4,2,21130010
414,75.4844444444,-3.08055555556,1140,0,0,6,4,2,21130040
415,75.2558333333,-3.24333333333,450,0,0,11,4,2,21130050
416,75.5591666667,-3.00694444444,2250,0,0,6,4,2,21130060
417,75.4922222222,-3.12083333333,800,0,0,6,4,2,21130080
418,75.4905555556,-3.26833333333,1085,0,0,6,4,2,21130110
419,75.1508333333,-3.45361111111,500,0,0,11,4,2,21130180
420,75.0155555556,-3.85555555556,425,5,2,11,4,4,21135020
421,75.1088888889,-3.57361111111,415,1,2,11,4,4,21135030
422,75.1197222222,-3.77361111111,485,0,2,11,4,3,21135040
423,75.53,-3.09861111111,1691,0,2,11,3,3,21135050
424,74.9038888889,-3.29138888889,584,0,0,2,4,2,21140010
425,74.9358333333,-3.27611111111,638,0,0,2,6,2,21140030
426,74.7436111111,-3.48027777778,1049,0,0,2,6,2,21140080
427,75.1044444444,-3.42277777778,368,0,0,11,4,2,21140100
428,75.0972222222,-3.34527777778,444,0,0,11,4,2,21140110
429,74.92,-3.42583333333,1400,0,0,6,4,2,21140120
